"id","name","city_id"
15879,"柳沢",296
15880,"四日市場",296
15881,"",297
15882,"赤間屋敷",297
15883,"市道",297
15884,"一本柳",297
15885,"猪岡短台",297
15886,"烏鴉",297
15887,"裏桜町",297
15888,"浦町",297
15889,"追廻町",297
15890,"太田",297
15891,"沖新田",297
15892,"尾切",297
15893,"小里",297
15894,"表桜町",297
15895,"上郡",297
15896,"掃部沖名",297
15897,"刈萱町",297
15898,"川原町",297
15899,"北五反田",297
15900,"北田",297
15901,"九軒",297
15902,"鞍掛",297
15903,"蔵人沖名",297
15904,"桑木荒",297
15905,"花勝山",297
15906,"下道",297
15907,"五反田",297
15908,"小塚",297
15909,"後藤江",297
15910,"小蓋谷地",297
15911,"小谷地",297
15912,"小山下",297
15913,"今左衛門沖名",297
15914,"桜町裏",297
15915,"佐山木",297
15916,"三軒屋敷",297
15917,"三十軒",297
15918,"渋江",297
15919,"地不足道",297
15920,"下郡",297
15921,"下新田",297
15922,"新沖新田",297
15923,"新尾切",297
15924,"新九軒前",297
15925,"新後藤江",297
15926,"新境堀下",297
15927,"新台所橋",297
15928,"新田",297
15929,"新中島乙",297
15930,"新名鰭",297
15931,"新町",297
15932,"新町裏",297
15933,"砂田",297
15934,"関谷沖名",297
15935,"台所橋道下",297
15936,"鷹野橋下中瀬",297
15937,"立町",297
15938,"田沼町",297
15939,"田町裏",297
15940,"中下道",297
15941,"中島",297
15942,"中島乙",297
15943,"中島川前",297
15944,"中島甲",297
15945,"長柄町",297
15946,"名鰭",297
15947,"成沢",297
15948,"西谷地",297
15949,"二歩",297
15950,"練丑町",297
15951,"箟岳",297
15952,"八百刈",297
15953,"薔薇島",297
15954,"古道下二本杉",297
15955,"本町",297
15956,"柳町",297
15957,"吉住",297
15958,"蘭場谷地",297
15959,"六軒町",297
15960,"六軒町裏",297
15961,"涌谷",297
15962,"",298
15963,"青生",298
15964,"一本柳",298
15965,"牛飼",298
15966,"内役田",298
15967,"駅東",298
15968,"大柳",298
15969,"荻埣",298
15970,"学田",298
15971,"勘堂",298
15972,"北浦",298
15973,"北原",298
15974,"狐山",298
15975,"木間塚",298
15976,"化粧坂",298
15977,"小沼",298
15978,"小沼添",298
15979,"小町井",298
15980,"妻の神",298
15981,"桜木町",298
15982,"塩釜",298
15983,"塩釜添",298
15984,"志賀町",298
15985,"志賀殿",298
15986,"下境",298
15987,"叔廼前",298
15988,"上意江",298
15989,"新一本柳",298
15990,"新妻の神",298
15991,"新大所",298
15992,"新鳥谷坂",298
15993,"新藤ケ崎",298
15994,"砂子田",298
15995,"関根",298
15996,"素山",298
15997,"素山町",298
15998,"大所",298
15999,"高田",298
16000,"塔の越",298
16001,"鳥谷坂一",298
16002,"鳥谷坂二",298
16003,"中埣",298
16004,"中高城",298
16005,"成田",298
16006,"二郷",298
16007,"西舘",298
16008,"練牛",298
16009,"平針",298
16010,"福ケ袋",298
16011,"藤ケ崎",298
16012,"藤ケ崎町",298
16013,"二ツ壇",298
16014,"待井",298
16015,"南小牛田",298
16016,"南高城",298
16017,"峯山",298
16018,"峯山浦",298
16019,"役田",298
16020,"和多田沼",298
16021,"",299
16022,"旭が丘",299
16023,"飯子浜",299
16024,"石浜",299
16025,"出島",299
16026,"浦宿浜",299
16027,"江島",299
16028,"尾浦",299
16029,"大石原浜",299
16030,"女川浜",299
16031,"御前浜",299
16032,"桐ケ崎",299
16033,"黄金町",299
16034,"寿町",299
16035,"小乗浜",299
16036,"桜ケ丘",299
16037,"指ケ浜",299
16038,"清水町",299
16039,"高白浜",299
16040,"竹浦",299
16041,"塚浜",299
16042,"野々浜",299
16043,"針浜",299
16044,"宮ケ崎",299
16045,"横浦",299
16046,"鷲神浜",299
16047,"",300
16048,"入谷",300
16049,"歌津伊里前",300
16050,"歌津石泉",300
16051,"歌津石浜",300
16052,"歌津板橋",300
16053,"歌津大磯",300
16054,"歌津大沼",300
16055,"歌津大森",300
16056,"歌津尾崎",300
16057,"歌津上沢",300
16058,"歌津上の山",300
16059,"歌津神山",300
16060,"歌津川内",300
16061,"歌津北の沢",300
16062,"歌津草木沢",300
16063,"歌津管の浜",300
16064,"歌津小長柴",300
16065,"歌津小沼",300
16066,"歌津皿貝",300
16067,"歌津白山",300
16068,"歌津砂浜",300
16069,"歌津田表",300
16070,"歌津館浜",300
16071,"歌津田の浦",300
16072,"歌津田の頭",300
16073,"歌津田茂川",300
16074,"歌津泊浜",300
16075,"歌津中在",300
16076,"歌津長沢",300
16077,"歌津長柴",300
16078,"歌津中野",300
16079,"歌津長羽",300
16080,"歌津中山",300
16081,"歌津名足",300
16082,"歌津浪板",300
16083,"歌津韮の浜",300
16084,"歌津馬場",300
16085,"歌津払川",300
16086,"歌津番所",300
16087,"歌津樋の口",300
16088,"歌津平棚",300
16089,"歌津平松",300
16090,"歌津牧田",300
16091,"歌津枡沢",300
16092,"歌津町向",300
16093,"歌津松の崎",300
16094,"歌津港",300
16095,"歌津南の沢",300
16096,"歌津峰畑",300
16097,"歌津宮方",300
16098,"歌津森畑",300
16099,"歌津吉野沢",300
16100,"歌津寄木",300
16101,"志津川秋目川",300
16102,"志津川旭ケ浦",300
16103,"志津川阿曽",300
16104,"志津川荒坂",300
16105,"志津川磯の沢",300
16106,"志津川五日町",300
16107,"志津川内井田",300
16108,"志津川大久保",300
16109,"志津川大沢",300
16110,"志津川大畑",300
16111,"志津川大森",300
16112,"志津川大森町",300
16113,"志津川蒲の沢",300
16114,"志津川上の山",300
16115,"志津川上保呂毛",300
16116,"志津川北の又",300
16117,"志津川熊田",300
16118,"志津川黒崎",300
16119,"志津川御前下",300
16120,"志津川米広",300
16121,"志津川小森",300
16122,"志津川権現",300
16123,"志津川塩入",300
16124,"志津川汐見町",300
16125,"志津川清水浜",300
16126,"志津川下保呂毛",300
16127,"志津川蛇王",300
16128,"志津川城場",300
16129,"志津川助作",300
16130,"志津川袖浜",300
16131,"志津川大上坊",300
16132,"志津川竹川原",300
16133,"志津川田尻畑",300
16134,"志津川立沢",300
16135,"志津川天王山",300
16136,"志津川天王前",300
16137,"志津川十日町",300
16138,"志津川中瀬町",300
16139,"志津川新井田",300
16140,"志津川西田",300
16141,"志津川沼田",300
16142,"志津川林",300
16143,"志津川平磯",300
16144,"志津川平井田",300
16145,"志津川平貝",300
16146,"志津川深田",300
16147,"志津川細浦",300
16148,"志津川松井田",300
16149,"志津川廻館",300
16150,"志津川廻館前",300
16151,"志津川南町",300
16152,"志津川本浜町",300
16153,"志津川森山",300
16154,"戸倉",300
16155,"",301
16156,"旭川清澄町",301
16157,"旭川新藤田東町",301
16158,"旭川新藤田西町",301
16159,"旭川南町",301
16160,"新屋朝日町",301
16161,"新屋大川町",301
16162,"新屋扇町",301
16163,"新屋沖田町",301
16164,"新屋表町",301
16165,"新屋勝平台",301
16166,"新屋勝平町",301
16167,"新屋北浜町",301
16168,"新屋栗田町",301
16169,"新屋寿町",301
16170,"新屋下川原町",301
16171,"新屋渋谷町",301
16172,"新屋高美町",301
16173,"新屋田尻沢中町",301
16174,"新屋田尻沢東町",301
16175,"新屋田尻沢西町",301
16176,"新屋天秤野",301
16177,"新屋鳥木町",301
16178,"新屋比内町",301
16179,"新屋日吉町",301
16180,"新屋船場町",301
16181,"新屋前野町",301
16182,"新屋松美ガ丘東町",301
16183,"新屋松美ガ丘南町",301
16184,"新屋松美ガ丘北町",301
16185,"新屋松美町",301
16186,"新屋南浜町",301
16187,"新屋元町",301
16188,"新屋豊町",301
16189,"新屋割山町",301
16190,"新屋町",301
16191,"飯島",301
16192,"飯島飯田",301
16193,"飯島川端",301
16194,"飯島穀丁",301
16195,"飯島新町",301
16196,"飯島長野上町",301
16197,"飯島長野中町",301
16198,"飯島長野本町",301
16199,"飯島西袋",301
16200,"飯島鼠田",301
16201,"飯島文京町",301
16202,"飯島松根東町",301
16203,"飯島松根西町",301
16204,"飯島美砂町",301
16205,"飯島道東",301
16206,"飯島緑丘町",301
16207,"泉",301
16208,"泉一ノ坪",301
16209,"泉釜ノ町",301
16210,"泉北",301
16211,"泉菅野",301
16212,"泉中央",301
16213,"泉馬場",301
16214,"泉東町",301
16215,"泉三嶽根",301
16216,"泉南",301
16217,"牛島",301
16218,"牛島東",301
16219,"牛島西",301
16220,"牛島南",301
16221,"大住",301
16222,"大町",301
16223,"大平台",301
16224,"御野場",301
16225,"御野場新町",301
16226,"卸町",301
16227,"金足岩瀬",301
16228,"金足浦山",301
16229,"金足追分",301
16230,"金足大清水",301
16231,"金足片田",301
16232,"金足黒川",301
16233,"金足小泉",301
16234,"金足下刈",301
16235,"金足高岡",301
16236,"金足鳰崎",301
16237,"金足堀内",301
16238,"金足吉田",301
16239,"上北手荒巻",301
16240,"上北手大杉沢",301
16241,"上北手大戸",301
16242,"上北手大山田",301
16243,"上北手小山田",301
16244,"上北手古野",301
16245,"上北手御所野",301
16246,"上北手猿田",301
16247,"上北手百崎",301
16248,"上新城石名坂",301
16249,"上新城小又",301
16250,"上新城五十丁",301
16251,"上新城白山",301
16252,"上新城中",301
16253,"上新城保多野",301
16254,"上新城道川",301
16255,"上新城湯ノ里",301
16256,"川尻上野町",301
16257,"川尻大川町",301
16258,"川尻御休町",301
16259,"川尻新川町",301
16260,"川尻総社町",301
16261,"川尻みよし町",301
16262,"川尻若葉町",301
16263,"川尻町",301
16264,"河辺赤平",301
16265,"河辺岩見",301
16266,"河辺大沢",301
16267,"河辺大張野",301
16268,"河辺北野田高屋",301
16269,"河辺三内",301
16270,"河辺神内",301
16271,"河辺高岡",301
16272,"河辺戸島",301
16273,"河辺豊成",301
16274,"河辺畑谷",301
16275,"河辺松渕",301
16276,"河辺諸井",301
16277,"河辺和田",301
16278,"川元小川町",301
16279,"川元開和町",301
16280,"川元松丘町",301
16281,"川元むつみ町",301
16282,"川元山下町",301
16283,"旭南",301
16284,"旭北栄町",301
16285,"旭北寺町",301
16286,"旭北錦町",301
16287,"港北新町",301
16288,"港北松野町",301
16289,"高陽青柳町",301
16290,"高陽幸町",301
16291,"御所野下堤",301
16292,"御所野地蔵田",301
16293,"御所野堤台",301
16294,"御所野元町",301
16295,"御所野湯本",301
16296,"桜",301
16297,"桜ガ丘",301
16298,"桜台",301
16299,"山内",301
16300,"山王",301
16301,"山王新町",301
16302,"山王中島町",301
16303,"山王中園町",301
16304,"山王沼田町",301
16305,"山王臨海町",301
16306,"下北手黒川",301
16307,"下北手桜",301
16308,"下北手寒川",301
16309,"下北手宝川",301
16310,"下北手通沢",301
16311,"下北手梨平",301
16312,"下北手松崎",301
16313,"下北手柳舘",301
16314,"下新城青崎",301
16315,"下新城岩城",301
16316,"下新城小友",301
16317,"下新城笠岡",301
16318,"下新城中野",301
16319,"下新城長岡",301
16320,"下浜桂根",301
16321,"下浜長浜",301
16322,"下浜楢田",301
16323,"下浜八田",301
16324,"下浜羽川",301
16325,"下浜名ケ沢",301
16326,"将軍野青山町",301
16327,"将軍野桂町",301
16328,"将軍野堰越",301
16329,"将軍野向山",301
16330,"将軍野東",301
16331,"将軍野南",301
16332,"新藤田",301
16333,"千秋北の丸",301
16334,"千秋久保田町",301
16335,"千秋公園",301
16336,"千秋城下町",301
16337,"千秋中島町",301
16338,"千秋明徳町",301
16339,"千秋矢留町",301
16340,"添川",301
16341,"外旭川",301
16342,"外旭川八幡田",301
16343,"外旭川八柳",301
16344,"太平黒沢",301
16345,"太平寺庭",301
16346,"太平中関",301
16347,"太平八田",301
16348,"太平目長崎",301
16349,"太平山谷",301
16350,"土崎港穀保町",301
16351,"土崎港相染町",301
16352,"土崎港中央",301
16353,"土崎港東",301
16354,"土崎港古川町",301
16355,"土崎港西",301
16356,"土崎港南",301
16357,"土崎港北",301
16358,"手形",301
16359,"手形からみでん",301
16360,"手形学園町",301
16361,"手形休下町",301
16362,"手形新栄町",301
16363,"手形住吉町",301
16364,"手形田中",301
16365,"手形山崎町",301
16366,"手形山中町",301
16367,"手形山東町",301
16368,"手形山西町",301
16369,"手形山南町",301
16370,"手形山北町",301
16371,"寺内",301
16372,"寺内油田",301
16373,"寺内後城",301
16374,"寺内鵜ノ木",301
16375,"寺内大小路",301
16376,"寺内大畑",301
16377,"寺内神屋敷",301
16378,"寺内高野",301
16379,"寺内児桜",301
16380,"寺内堂ノ沢",301
16381,"寺内蛭根",301
16382,"寺内焼山",301
16383,"豊岩石田坂",301
16384,"豊岩小山",301
16385,"豊岩豊巻",301
16386,"中通",301
16387,"楢山",301
16388,"楢山愛宕下",301
16389,"楢山石塚町",301
16390,"楢山太田町",301
16391,"楢山大元町",301
16392,"楢山川口境",301
16393,"楢山共和町",301
16394,"楢山金照町",301
16395,"楢山佐竹町",301
16396,"楢山城南新町",301
16397,"楢山城南町",301
16398,"楢山登町",301
16399,"楢山古川新町",301
16400,"楢山本町",301
16401,"楢山南新町上丁",301
16402,"楢山南新町下丁",301
16403,"楢山南中町",301
16404,"仁井田",301
16405,"仁井田潟中町",301
16406,"仁井田小中島",301
16407,"仁井田栄町",301
16408,"仁井田新田",301
16409,"仁井田蕗見町",301
16410,"仁井田福島",301
16411,"仁井田二ツ屋",301
16412,"仁井田本町",301
16413,"仁井田緑町",301
16414,"仁井田目長田",301
16415,"濁川",301
16416,"仁別",301
16417,"浜田",301
16418,"茨島",301
16419,"東通",301
16420,"東通観音前",301
16421,"東通館ノ越",301
16422,"東通仲町",301
16423,"東通明田",301
16424,"広面",301
16425,"蛇野",301
16426,"保戸野",301
16427,"保戸野金砂町",301
16428,"保戸野桜町",301
16429,"保戸野すわ町",301
16430,"保戸野千代田町",301
16431,"保戸野鉄砲町",301
16432,"保戸野通町",301
16433,"保戸野中町",301
16434,"保戸野八丁",301
16435,"保戸野原の町",301
16436,"南通亀の町",301
16437,"南通築地",301
16438,"南通みその町",301
16439,"南通宮田",301
16440,"向浜",301
16441,"柳田",301
16442,"八橋",301
16443,"八橋イサノ",301
16444,"八橋運動公園",301
16445,"八橋大沼町",301
16446,"八橋大畑",301
16447,"八橋新川向",301
16448,"八橋大道東",301
16449,"八橋田五郎",301
16450,"八橋鯲沼町",301
16451,"八橋本町",301
16452,"八橋南",301
16453,"八橋三和町",301
16454,"山手台",301
16455,"雄和相川",301
16456,"雄和新波",301
16457,"雄和碇田",301
16458,"雄和石田",301
16459,"雄和萱ケ沢",301
16460,"雄和左手子",301
16461,"雄和芝野新田",301
16462,"雄和下黒瀬",301
16463,"雄和神ケ村",301
16464,"雄和田草川",301
16465,"雄和種沢",301
16466,"雄和繋",301
16467,"雄和椿川",301
16468,"雄和戸賀沢",301
16469,"雄和平尾鳥",301
16470,"雄和平沢",301
16471,"雄和妙法",301
16472,"雄和向野",301
16473,"雄和女米木",301
16474,"横森",301
16475,"四ツ小屋",301
16476,"四ツ小屋小阿地",301
16477,"四ツ小屋末戸松本",301
16478,"",302
16479,"青葉町",302
16480,"赤沼",302
16481,"悪戸",302
16482,"浅内",302
16483,"天内",302
16484,"万町",302
16485,"一本木",302
16486,"磐",302
16487,"上ノ山",302
16488,"上ノ山台",302
16489,"後谷地",302
16490,"鵜鳥",302
16491,"鵜鳥悪戸",302
16492,"鵜鳥川原",302
16493,"鵜ノ沢",302
16494,"姥懐",302
16495,"追分町",302
16496,"扇田",302
16497,"大内田",302
16498,"大瀬儘下",302
16499,"大塚",302
16500,"大手町",302
16501,"大曲",302
16502,"大町",302
16503,"大森",302
16504,"大森山",302
16505,"落合",302
16506,"卸町",302
16507,"海詠坂",302
16508,"鰄渕",302
16509,"柏子所",302
16510,"上悪土",302
16511,"上関",302
16512,"上古川布",302
16513,"上谷地",302
16514,"上柳",302
16515,"臥竜山",302
16516,"河戸川",302
16517,"川反町",302
16518,"上町",302
16519,"狐森",302
16520,"久喜沢",302
16521,"九郎左衛門笹台",302
16522,"景林町",302
16523,"下内崎",302
16524,"五雲岱",302
16525,"御指南町",302
16526,"権現台",302
16527,"槐",302
16528,"彩霞長根",302
16529,"栄町",302
16530,"坂形",302
16531,"産物",302
16532,"塩干田",302
16533,"塩干田前",302
16534,"十洲崎",302
16535,"芝童森",302
16536,"下悪戸",302
16537,"下瀬",302
16538,"下関",302
16539,"下野",302
16540,"下古川布",302
16541,"下柳",302
16542,"寿域長根",302
16543,"昭南町",302
16544,"昇平岱",302
16545,"新山前",302
16546,"末広町",302
16547,"須田",302
16548,"砂留山",302
16549,"住吉町",302
16550,"清助町",302
16551,"仙遊長根",302
16552,"袖又",302
16553,"外荒巻",302
16554,"外堤",302
16555,"高塙",302
16556,"竹生",302
16557,"田子向",302
16558,"田床内",302
16559,"田中谷地",302
16560,"田屋",302
16561,"中和",302
16562,"鶴形",302
16563,"出戸後",302
16564,"出戸本町",302
16565,"寺向",302
16566,"東面",302
16567,"通町",302
16568,"戸川向",302
16569,"常盤",302
16570,"戸草沢",302
16571,"轟",302
16572,"富町",302
16573,"鳥矢場",302
16574,"鳥小屋",302
16575,"外割田",302
16576,"中悪戸",302
16577,"中川原",302
16578,"中沢",302
16579,"中嶋",302
16580,"中嶋",302
16581,"中関",302
16582,"中柳",302
16583,"長崎",302
16584,"南陽崎",302
16585,"仁井田白山",302
16586,"西赤沼",302
16587,"西大瀬",302
16588,"西通町",302
16589,"荷八田",302
16590,"沼ノ上",302
16591,"能代町",302
16592,"萩の台",302
16593,"機織轌ノ目",302
16594,"畠町",302
16595,"花園町",302
16596,"浜通町",302
16597,"腹鞁ノ沢",302
16598,"半戸沢",302
16599,"盤若町",302
16600,"東赤沼",302
16601,"東大瀬",302
16602,"東町",302
16603,"比八田",302
16604,"冷清水",302
16605,"檜山",302
16606,"日吉町",302
16607,"日和山下",302
16608,"藤山",302
16609,"二ツ井町麻生",302
16610,"二ツ井町家後",302
16611,"二ツ井町薄井",302
16612,"二ツ井町梅内",302
16613,"二ツ井町上台",302
16614,"二ツ井町上野",302
16615,"二ツ井町太田面",302
16616,"二ツ井町海道上",302
16617,"二ツ井町上山崎",302
16618,"二ツ井町苅又石",302
16619,"二ツ井町狐台",302
16620,"二ツ井町切石",302
16621,"二ツ井町小掛",302
16622,"二ツ井町五千苅",302
16623,"二ツ井町小槻木",302
16624,"二ツ井町小繋",302
16625,"二ツ井町駒形",302
16626,"二ツ井町桜台",302
16627,"二ツ井町沢口",302
16628,"二ツ井町三千苅",302
16629,"二ツ井町下野",302
16630,"二ツ井町下野家後",302
16631,"二ツ井町下野川端",302
16632,"二ツ井町下稗柄",302
16633,"二ツ井町高関",302
16634,"二ツ井町田代",302
16635,"二ツ井町種",302
16636,"二ツ井町種",302
16637,"二ツ井町茶屋下",302
16638,"二ツ井町塚台",302
16639,"二ツ井町槻ノ木",302
16640,"二ツ井町飛根",302
16641,"二ツ井町飛根",302
16642,"二ツ井町中坪",302
16643,"二ツ井町中坪道下",302
16644,"二ツ井町滑良子川端",302
16645,"二ツ井町荷上場",302
16646,"二ツ井町濁川",302
16647,"二ツ井町仁鮒",302
16648,"二ツ井町比井野",302
16649,"二ツ井町稗柄",302
16650,"二ツ井町稗川原",302
16651,"二ツ井町町尻",302
16652,"二ツ井町道上中坪",302
16653,"二ツ井町山根",302
16654,"吹越",302
16655,"古屋布",302
16656,"不老岱",302
16657,"鳳凰岱",302
16658,"坊ケ崎",302
16659,"豊祥岱",302
16660,"朴瀬",302
16661,"真壁地",302
16662,"町後",302
16663,"松長布",302
16664,"松美町",302
16665,"緑町",302
16666,"南元町",302
16667,"宮ノ前",302
16668,"向田表",302
16669,"向能代",302
16670,"明治町",302
16671,"母体",302
16672,"元町",302
16673,"谷地上",302
16674,"柳町",302
16675,"養蚕",302
16676,"養蚕脇",302
16677,"若田",302
16678,"若松町",302
16679,"",303
16680,"赤川",303
16681,"赤坂",303
16682,"朝倉町",303
16683,"旭川",303
16684,"朝日が丘",303
16685,"猪岡",303
16686,"梅の木町",303
16687,"駅前町",303
16688,"駅南",303
16689,"追廻",303
16690,"大沢",303
16691,"大鳥町",303
16692,"大町",303
16693,"大水戸町",303
16694,"大森町板井田",303
16695,"大森町牛ケ沢",303
16696,"大森町牛中島",303
16697,"大森町上溝",303
16698,"大森町大中島",303
16699,"大森町大森",303
16700,"大森町久保",303
16701,"大森町坂部",303
16702,"大森町佐渡",303
16703,"大森町猿田",303
16704,"大森町清水上",303
16705,"大森町真山",303
16706,"大森町菅生田",303
16707,"大森町高口下水戸堤",303
16708,"大森町高野中島",303
16709,"大森町長助巻",303
16710,"大森町峠町頭",303
16711,"大森町堂林",303
16712,"大森町十日町",303
16713,"大森町鯲沼",303
16714,"大森町中嶋",303
16715,"大森町中田",303
16716,"大森町西中島",303
16717,"大森町西野",303
16718,"大森町袴形",303
16719,"大森町東中島",303
16720,"大森町本郷",303
16721,"大森町町田",303
16722,"大森町町回",303
16723,"大森町持向",303
16724,"大森町文天鏡田",303
16725,"大森町八沢木",303
16726,"大森町湯ノ沢",303
16727,"大森町湯ノ島",303
16728,"大屋新町",303
16729,"大屋寺内",303
16730,"雄物川町会塚",303
16731,"雄物川町今宿",303
16732,"雄物川町薄井",303
16733,"雄物川町大沢",303
16734,"雄物川町柏木",303
16735,"雄物川町常野",303
16736,"雄物川町砂子田",303
16737,"雄物川町造山",303
16738,"雄物川町東里",303
16739,"雄物川町道地",303
16740,"雄物川町南形",303
16741,"雄物川町二井山",303
16742,"雄物川町西野",303
16743,"雄物川町沼館",303
16744,"雄物川町深井",303
16745,"雄物川町矢神",303
16746,"雄物川町谷地新田",303
16747,"卸町",303
16748,"鍛冶町",303
16749,"金沢",303
16750,"金沢中野",303
16751,"金沢本町",303
16752,"上内町",303
16753,"上境",303
16754,"上八丁",303
16755,"清川町",303
16756,"黒川",303
16757,"寿町",303
16758,"幸町",303
16759,"山内筏",303
16760,"山内大沢",303
16761,"山内大松川",303
16762,"山内黒沢",303
16763,"山内小松川",303
16764,"山内土渕",303
16765,"山内南郷",303
16766,"山内平野沢",303
16767,"山内三又",303
16768,"三本柳",303
16769,"三枚橋",303
16770,"静町",303
16771,"清水町新田",303
16772,"下境",303
16773,"下八丁",303
16774,"蛇の崎町",303
16775,"十文字町曙町",303
16776,"十文字町植田",303
16777,"十文字町腕越",303
16778,"十文字町越前",303
16779,"十文字町海道下",303
16780,"十文字町鼎",303
16781,"十文字町上佐吉開",303
16782,"十文字町上鍋倉",303
16783,"十文字町木下",303
16784,"十文字町源太左馬",303
16785,"十文字町佐賀会",303
16786,"十文字町栄町",303
16787,"十文字町下佐吉開",303
16788,"十文字町十五野新田",303
16789,"十文字町十文字",303
16790,"十文字町大道東",303
16791,"十文字町通町",303
16792,"十文字町梨木",303
16793,"十文字町仁井田",303
16794,"十文字町西上",303
16795,"十文字町西下",303
16796,"十文字町西原１番町",303
16797,"十文字町西原２番町",303
16798,"十文字町宝竜",303
16799,"十文字町麻当",303
16800,"十文字町睦合",303
16801,"十文字町本町",303
16802,"十文字町谷地新田",303
16803,"条里",303
16804,"城西町",303
16805,"城南町",303
16806,"城山町",303
16807,"新坂町",303
16808,"神明町",303
16809,"杉沢",303
16810,"杉目",303
16811,"外目",303
16812,"台所町",303
16813,"大雄赤沼",303
16814,"大雄阿久戸",303
16815,"大雄阿気",303
16816,"大雄新処",303
16817,"大雄石持",303
16818,"大雄石持下",303
16819,"大雄石持前",303
16820,"大雄板橋堰添",303
16821,"大雄一ノ関",303
16822,"大雄一ノ関東",303
16823,"大雄一ノ関南",303
16824,"大雄牛中島",303
16825,"大雄潤井谷地",303
16826,"大雄上堰東",303
16827,"大雄江原",303
16828,"大雄大関",303
16829,"大雄大戸川端",303
16830,"大雄大森道北",303
16831,"大雄大谷地",303
16832,"大雄大谷地西",303
16833,"大雄折橋",303
16834,"大雄折橋西",303
16835,"大雄折橋南",303
16836,"大雄鍛治村",303
16837,"大雄柏木",303
16838,"大雄柏木下",303
16839,"大雄柏木西",303
16840,"大雄柏木南",303
16841,"大雄上柏木",303
16842,"大雄上桜森",303
16843,"大雄上田村",303
16844,"大雄上田村西",303
16845,"大雄上田村東",303
16846,"大雄上田村南",303
16847,"大雄北四津屋",303
16848,"大雄狐塚",303
16849,"大雄木戸口",303
16850,"大雄木戸口下",303
16851,"大雄木戸口西",303
16852,"大雄傾城塚",303
16853,"大雄傾城塚南",303
16854,"大雄小林",303
16855,"大雄小林西",303
16856,"大雄根田谷地",303
16857,"大雄根田谷地西",303
16858,"大雄根田谷地東",303
16859,"大雄根田谷地南",303
16860,"大雄佐加里",303
16861,"大雄佐加里南",303
16862,"大雄桜森",303
16863,"大雄桜森西",303
16864,"大雄桜森東",303
16865,"大雄桜森前",303
16866,"大雄山王",303
16867,"大雄山王西",303
16868,"大雄下根田谷地",303
16869,"大雄島田",303
16870,"大雄下新処",303
16871,"大雄下田町",303
16872,"大雄新町",303
16873,"大雄新町北",303
16874,"大雄新町西",303
16875,"大雄新町西野添",303
16876,"大雄新町東",303
16877,"大雄新町南",303
16878,"大雄精兵西",303
16879,"大雄精兵村",303
16880,"大雄剰水",303
16881,"大雄剰水東",303
16882,"大雄大慈寺東",303
16883,"大雄大慈寺前",303
16884,"大雄大慈寺谷地",303
16885,"大雄高津野",303
16886,"大雄高津野下",303
16887,"大雄田根森",303
16888,"大雄田根森西",303
16889,"大雄田根森東",303
16890,"大雄田町",303
16891,"大雄田村",303
16892,"大雄鶴巻田",303
16893,"大雄伝蔵村",303
16894,"大雄土井尻",303
16895,"大雄樋脇",303
16896,"大雄中館合",303
16897,"大雄中野",303
16898,"大雄中野東",303
16899,"大雄中谷地",303
16900,"大雄西桜森",303
16901,"大雄西館合",303
16902,"大雄西中島",303
16903,"大雄西四津屋",303
16904,"大雄野中",303
16905,"大雄乗阿気",303
16906,"大雄乗阿気下",303
16907,"大雄東阿気",303
16908,"大雄東桜森",303
16909,"大雄東高津野",303
16910,"大雄東館合",303
16911,"大雄東中島",303
16912,"大雄東四津屋",303
16913,"大雄平柳",303
16914,"大雄福島",303
16915,"大雄福島南",303
16916,"大雄袋谷地",303
16917,"大雄藤巻",303
16918,"大雄藤巻中島",303
16919,"大雄藤巻西",303
16920,"大雄文蔵開",303
16921,"大雄本庄道北堰間",303
16922,"大雄本庄道南",303
16923,"大雄万貝",303
16924,"大雄南阿気",303
16925,"大雄南四津屋",303
16926,"大雄耳取",303
16927,"大雄耳取西",303
16928,"大雄三村",303
16929,"大雄三村北",303
16930,"大雄三村西",303
16931,"大雄三村東",303
16932,"大雄宮小路",303
16933,"大雄宮田",303
16934,"大雄向",303
16935,"大雄向田",303
16936,"大雄向田東",303
16937,"大雄向東",303
16938,"大雄八柏",303
16939,"大雄八柏家間",303
16940,"大雄八柏馬道添",303
16941,"大雄八柏街道添",303
16942,"大雄八柏釜蓋",303
16943,"大雄八柏下村",303
16944,"大雄八柏中村",303
16945,"大雄八柏中村東",303
16946,"大雄八柏村表",303
16947,"大雄八柏村西",303
16948,"大雄八柏谷地",303
16949,"大雄焼野",303
16950,"大雄四ッ屋",303
16951,"大雄四津屋下",303
16952,"大雄四ツ屋西",303
16953,"大雄四ツ屋東",303
16954,"大雄六町",303
16955,"大雄六町下",303
16956,"大雄六町東",303
16957,"田中町",303
16958,"中央町",303
16959,"塚堀",303
16960,"根岸町",303
16961,"羽黒町",303
16962,"百万刈",303
16963,"平鹿町浅舞",303
16964,"平鹿町上吉田",303
16965,"平鹿町下鍋倉",303
16966,"平鹿町下吉田",303
16967,"平鹿町醍醐",303
16968,"平鹿町樽見内",303
16969,"平鹿町中吉田",303
16970,"平城町",303
16971,"婦気大堤",303
16972,"二葉町",303
16973,"平和町",303
16974,"本郷町",303
16975,"前郷",303
16976,"前郷一番町",303
16977,"前郷二番町",303
16978,"増田町荻袋",303
16979,"増田町亀田",303
16980,"増田町熊渕",303
16981,"増田町狙半内",303
16982,"増田町戸波",303
16983,"増田町増田",303
16984,"増田町三又",303
